Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Product Name,Sales,Cost,Profit,Month / Year
CA-2023-130348,2023-12-01,Standard Class,Consumer,West,Office Supplies,Binders,Binders Product 8,141.01,105.11,35.89999999999999,Dec 2023
CA-2023-125496,2024-06-25,Standard Class,Consumer,South,Furniture,Chairs,Chairs Product 62,330.23,286.56,43.670000000000016,Jun 2024
CA-2023-122912,2023-04-16,Same Day,Corporate,West,Office Supplies,Labels,Labels Product 30,37.9,28.1,9.799999999999997,Apr 2023
CA-2023-135670,2024-07-16,Same Day,Home Office,East,Office Supplies,Art,Art Product 75,88.19,66.3,21.89,Jul 2024
CA-2023-174123,2023-03-22,First Class,Home Office,West,Office Supplies,Binders,Binders Product 62,87.02,72.43,14.58999999999999,Mar 2023
CA-2023-130028,2023-05-13,First Class,Home Office,East,Technology,Copiers,Copiers Product 24,2264.61,1437.03,827.5800000000002,May 2023
CA-2023-194491,2023-05-18,Same Day,Home Office,West,Technology,Accessories,Accessories Product 79,1088.58,757.73,330.8499999999999,May 2023
CA-2023-128615,2023-07-03,Same Day,Corporate,East,Furniture,Tables,Tables Product 77,603.22,548.01,55.210000000000036,Jul 2023
CA-2023-120842,2024-02-05,Second Class,Consumer,East,Office Supplies,Labels,Labels Product 43,116.53,83.62,32.91,Feb 2024
CA-2023-103650,2023-11-26,Second Class,Consumer,East,Furniture,Bookcases,Bookcases Product 86,1251.06,1078.57,172.49,Nov 2023
CA-2023-118768,2024-05-22,Second Class,Corporate,West,Furniture,Chairs,Chairs Product 8,681.83,595.45,86.38,May 2024
CA-2023-190365,2023-03-10,Standard Class,Corporate,South,Office Supplies,Binders,Binders Product 17,61.34,46.84,14.5,Mar 2023
CA-2023-191737,2024-06-29,First Class,Home Office,West,Office Supplies,Fasteners,Fasteners Product 73,55.82,44.3,11.520000000000003,Jun 2024
CA-2023-117358,2023-02-22,Same Day,Corporate,South,Office Supplies,Envelopes,Envelopes Product 43,105.9,78.62,27.28,Feb 2023
CA-2023-150493,2024-03-25,Standard Class,Corporate,West,Furniture,Tables,Tables Product 89,275.18,246.71,28.47,Mar 2024
CA-2023-133161,2023-07-24,Same Day,Consumer,West,Office Supplies,Binders,Binders Product 92,29.88,22.18,7.699999999999999,Jul 2023
CA-2023-136538,2023-05-06,Standard Class,Corporate,East,Office Supplies,Envelopes,Envelopes Product 64,70.33,57.51,12.82,May 2023
CA-2023-139601,2023-02-12,Second Class,Home Office,West,Office Supplies,Envelopes,Envelopes Product 33,10.67,8.09,2.58,Feb 2023
CA-2023-166425,2023-04-21,Standard Class,Corporate,West,Furniture,Tables,Tables Product 46,531.83,502.94,28.890000000000043,Apr 2023
CA-2023-124485,2024-10-24,Same Day,Corporate,South,Office Supplies,Fasteners,Fasteners Product 30,81.31,63.47,17.840000000000003,Oct 2024
CA-2023-143052,2023-07-02,Same Day,Home Office,East,Technology,Accessories,Accessories Product 59,1180.54,781.45,399.0899999999999,Jul 2023
CA-2023-117221,2023-04-05,First Class,Consumer,Central,Technology,Machines,Machines Product 34,1579.86,1021.13,558.7299999999999,Apr 2023
CA-2023-148340,2024-01-09,Same Day,Home Office,West,Office Supplies,Paper,Paper Product 53,21.05,16.12,4.93,Jan 2024
CA-2023-148367,2024-06-03,Second Class,Home Office,West,Office Supplies,Art,Art Product 49,118.81,97.19,21.620000000000005,Jun 2024
CA-2023-176928,2023-12-26,Standard Class,Consumer,East,Office Supplies,Labels,Labels Product 24,64.23,50.1,14.130000000000003,Dec 2023
CA-2023-167808,2024-11-26,First Class,Corporate,Central,Office Supplies,Binders,Binders Product 73,147.24,118.72,28.52000000000001,Nov 2024
CA-2023-176428,2023-10-08,First Class,Home Office,Central,Furniture,Bookcases,Bookcases Product 39,300.58,265.08,35.5,Oct 2023
CA-2023-195359,2023-07-14,Second Class,Consumer,Central,Office Supplies,Paper,Paper Product 15,116.02,85.32,30.700000000000003,Jul 2023
CA-2023-125596,2023-07-14,Same Day,Home Office,East,Office Supplies,Binders,Binders Product 81,32.85,26.44,6.41,Jul 2023
CA-2023-107244,2024-10-28,Standard Class,Corporate,East,Office Supplies,Envelopes,Envelopes Product 75,107.38,84.35,23.03,Oct 2024
CA-2023-169586,2023-04-03,Second Class,Home Office,South,Technology,Phones,Phones Product 66,644.62,408.61,236.01,Apr 2023
CA-2023-158971,2024-11-02,Second Class,Home Office,South,Office Supplies,Binders,Binders Product 97,191.26,145.8,45.45999999999998,Nov 2024
CA-2023-146412,2023-03-02,Standard Class,Consumer,East,Office Supplies,Art,Art Product 82,37.58,27.86,9.719999999999999,Mar 2023
CA-2023-182524,2024-09-25,Same Day,Consumer,South,Furniture,Bookcases,Bookcases Product 17,343.53,324.71,18.819999999999993,Sep 2024
CA-2023-193955,2023-02-20,Same Day,Corporate,Central,Office Supplies,Paper,Paper Product 77,57.84,43.32,14.520000000000003,Feb 2023
CA-2023-192320,2024-02-07,Second Class,Consumer,East,Office Supplies,Paper,Paper Product 16,99.57,76.01,23.559999999999988,Feb 2024
CA-2023-154615,2023-01-05,First Class,Consumer,Central,Technology,Copiers,Copiers Product 66,675.88,478.96,196.92000000000002,Jan 2023
CA-2023-106256,2024-04-10,First Class,Consumer,East,Office Supplies,Envelopes,Envelopes Product 90,67.82,52.67,15.149999999999991,Apr 2024
CA-2023-170382,2024-08-26,First Class,Home Office,West,Office Supplies,Paper,Paper Product 99,60.65,48.13,12.519999999999996,Aug 2024
CA-2023-165936,2024-11-12,Same Day,Consumer,West,Office Supplies,Fasteners,Fasteners Product 87,15.77,11.65,4.119999999999999,Nov 2024
CA-2023-101353,2024-06-17,First Class,Corporate,South,Office Supplies,Art,Art Product 76,70.46,54.41,16.049999999999997,Jun 2024
CA-2023-120800,2024-02-09,Second Class,Corporate,Central,Office Supplies,Art,Art Product 88,96.95,77.59,19.36,Feb 2024
CA-2023-154213,2024-05-27,Second Class,Home Office,West,Office Supplies,Binders,Binders Product 60,30.37,24.08,6.290000000000003,May 2024
CA-2023-135825,2024-10-06,First Class,Home Office,West,Technology,Accessories,Accessories Product 52,1856.13,1230.96,625.1700000000001,Oct 2024
CA-2023-171319,2023-08-21,Standard Class,Home Office,West,Office Supplies,Labels,Labels Product 10,72.83,54.84,17.989999999999995,Aug 2023
CA-2023-111586,2024-06-07,Same Day,Home Office,West,Office Supplies,Fasteners,Fasteners Product 92,35.04,26.54,8.5,Jun 2024
CA-2023-121390,2023-12-12,Second Class,Corporate,West,Technology,Machines,Machines Product 88,2892.44,2023.7,868.74,Dec 2023
CA-2023-147013,2023-02-15,Second Class,Corporate,Central,Office Supplies,Envelopes,Envelopes Product 65,55.89,44.71,11.18,Feb 2023
CA-2023-124124,2024-06-29,First Class,Consumer,Central,Office Supplies,Paper,Paper Product 12,104.5,81.79,22.709999999999994,Jun 2024
CA-2023-112055,2023-03-19,Second Class,Consumer,East,Office Supplies,Binders,Binders Product 60,100.85,80.31,20.539999999999992,Mar 2023
CA-2023-129377,2024-12-30,Same Day,Corporate,Central,Furniture,Chairs,Chairs Product 75,855.84,758.41,97.43000000000006,Dec 2024
CA-2023-113877,2023-03-14,First Class,Corporate,West,Technology,Machines,Machines Product 43,1201.83,823.81,378.02,Mar 2023
CA-2023-122958,2023-09-06,Second Class,Corporate,East,Office Supplies,Binders,Binders Product 42,99.56,80.06,19.5,Sep 2023
CA-2023-132873,2023-02-16,Second Class,Consumer,West,Office Supplies,Art,Art Product 71,51.68,39.09,12.589999999999996,Feb 2023
CA-2023-195872,2023-05-01,Standard Class,Consumer,East,Office Supplies,Paper,Paper Product 40,59.75,43.61,16.14,May 2023
CA-2023-160107,2023-08-02,Second Class,Home Office,East,Office Supplies,Paper,Paper Product 6,36.29,27.05,9.239999999999998,Aug 2023
CA-2023-199087,2023-08-27,Standard Class,Home Office,East,Furniture,Tables,Tables Product 83,260.72,232.73,27.990000000000038,Aug 2023
CA-2023-176349,2023-02-25,Same Day,Consumer,West,Office Supplies,Labels,Labels Product 66,75.06,61.63,13.43,Feb 2023
CA-2023-143209,2023-12-16,Same Day,Consumer,West,Technology,Copiers,Copiers Product 89,206.73,158.62,48.109999999999985,Dec 2023
CA-2023-118976,2023-04-17,Second Class,Home Office,Central,Furniture,Chairs,Chairs Product 35,272.2,228.59,43.609999999999985,Apr 2023
CA-2023-184360,2023-02-17,Same Day,Home Office,South,Technology,Phones,Phones Product 57,1771.7,1132.32,639.3800000000001,Feb 2023
CA-2023-105190,2024-07-26,Same Day,Home Office,South,Office Supplies,Binders,Binders Product 91,73.13,58.0,15.129999999999995,Jul 2024
CA-2023-172572,2023-12-03,Standard Class,Consumer,East,Technology,Machines,Machines Product 70,2982.56,2071.85,910.71,Dec 2023
CA-2023-186029,2023-01-26,Same Day,Consumer,South,Furniture,Tables,Tables Product 26,764.44,644.63,119.81000000000006,Jan 2023
CA-2023-145771,2023-09-14,Same Day,Home Office,East,Office Supplies,Labels,Labels Product 42,116.33,87.65,28.679999999999993,Sep 2023
CA-2023-118385,2023-01-08,Standard Class,Home Office,West,Furniture,Bookcases,Bookcases Product 15,838.06,791.96,46.09999999999991,Jan 2023
CA-2023-194753,2024-09-16,Same Day,Corporate,South,Office Supplies,Labels,Labels Product 98,58.3,43.0,15.299999999999997,Sep 2024
CA-2023-179360,2023-09-10,Standard Class,Home Office,East,Office Supplies,Binders,Binders Product 95,43.3,33.83,9.469999999999999,Sep 2023
CA-2023-102956,2024-11-22,Second Class,Home Office,West,Technology,Phones,Phones Product 96,518.91,355.89,163.01999999999998,Nov 2024
CA-2023-178345,2024-12-19,Same Day,Consumer,West,Office Supplies,Art,Art Product 50,163.43,119.85,43.58000000000001,Dec 2024
CA-2023-145615,2023-10-30,Standard Class,Corporate,East,Office Supplies,Fasteners,Fasteners Product 4,13.57,10.18,3.3900000000000006,Oct 2023
CA-2023-172918,2024-09-30,Same Day,Corporate,South,Office Supplies,Binders,Binders Product 74,116.28,86.65,29.629999999999995,Sep 2024
CA-2023-191679,2023-02-25,Second Class,Consumer,West,Technology,Accessories,Accessories Product 48,563.76,427.74,136.01999999999998,Feb 2023
CA-2023-146404,2024-12-26,Second Class,Home Office,West,Technology,Machines,Machines Product 11,1928.8,1224.2,704.5999999999999,Dec 2024
CA-2023-196433,2024-06-09,Second Class,Corporate,East,Furniture,Furnishings,Furnishings Product 73,557.06,489.2,67.85999999999996,Jun 2024
CA-2023-132069,2024-04-18,Second Class,Corporate,West,Office Supplies,Binders,Binders Product 17,44.82,34.44,10.380000000000003,Apr 2024
CA-2023-120431,2023-01-28,Second Class,Consumer,South,Office Supplies,Art,Art Product 71,8.66,6.84,1.8200000000000003,Jan 2023
CA-2023-123977,2023-03-19,Standard Class,Home Office,Central,Furniture,Tables,Tables Product 89,825.95,704.62,121.33000000000004,Mar 2023
CA-2023-174408,2023-08-04,Standard Class,Home Office,West,Furniture,Furnishings,Furnishings Product 54,178.93,164.22,14.710000000000008,Aug 2023
CA-2023-119551,2024-01-21,Second Class,Corporate,East,Office Supplies,Art,Art Product 65,57.34,46.29,11.050000000000004,Jan 2024
CA-2023-167853,2023-12-31,Second Class,Consumer,Central,Office Supplies,Envelopes,Envelopes Product 35,102.53,73.83,28.700000000000003,Dec 2023
CA-2023-196494,2024-10-27,Second Class,Corporate,West,Office Supplies,Labels,Labels Product 31,69.32,53.51,15.809999999999995,Oct 2024
CA-2023-193464,2024-06-09,First Class,Consumer,East,Technology,Accessories,Accessories Product 92,1782.9,1222.16,560.74,Jun 2024
CA-2023-195696,2024-11-29,Same Day,Consumer,Central,Office Supplies,Art,Art Product 9,54.36,44.91,9.450000000000003,Nov 2024
CA-2023-109491,2023-11-08,First Class,Consumer,East,Office Supplies,Labels,Labels Product 75,21.12,17.43,3.6900000000000013,Nov 2023
CA-2023-187086,2023-01-07,Second Class,Home Office,East,Office Supplies,Envelopes,Envelopes Product 84,121.1,91.53,29.569999999999993,Jan 2023
CA-2023-162539,2023-01-03,Standard Class,Consumer,Central,Technology,Machines,Machines Product 26,220.78,155.38,65.4,Jan 2023
CA-2023-196343,2024-09-14,First Class,Consumer,West,Office Supplies,Labels,Labels Product 58,66.03,53.6,12.43,Sep 2024
CA-2023-173273,2023-12-29,Standard Class,Consumer,West,Office Supplies,Binders,Binders Product 84,99.01,78.46,20.55000000000001,Dec 2023
CA-2023-110892,2024-05-22,Second Class,Home Office,South,Furniture,Chairs,Chairs Product 16,666.34,622.47,43.870000000000005,May 2024
CA-2023-105387,2023-10-01,Same Day,Corporate,West,Office Supplies,Art,Art Product 49,57.0,47.44,9.560000000000002,Oct 2023
CA-2023-118205,2024-05-20,First Class,Home Office,South,Office Supplies,Art,Art Product 92,67.42,53.35,14.07,May 2024
CA-2023-187502,2023-01-15,First Class,Home Office,East,Furniture,Tables,Tables Product 46,856.23,727.12,129.11,Jan 2023
CA-2023-150762,2023-07-11,Standard Class,Home Office,West,Office Supplies,Fasteners,Fasteners Product 52,57.96,44.27,13.689999999999998,Jul 2023
CA-2023-198336,2024-09-22,Same Day,Consumer,Central,Office Supplies,Paper,Paper Product 98,89.65,68.87,20.78,Sep 2024
CA-2023-198575,2024-04-29,Second Class,Consumer,South,Office Supplies,Labels,Labels Product 15,59.27,45.8,13.470000000000006,Apr 2024
CA-2023-147598,2023-01-28,Standard Class,Corporate,South,Office Supplies,Art,Art Product 49,17.9,12.92,4.979999999999999,Jan 2023
CA-2023-134416,2024-12-14,Standard Class,Home Office,Central,Technology,Phones,Phones Product 93,313.89,231.48,82.41,Dec 2024
CA-2023-130628,2023-02-08,First Class,Consumer,Central,Office Supplies,Labels,Labels Product 39,19.52,14.62,4.9,Feb 2023
CA-2023-162363,2023-09-30,First Class,Home Office,South,Office Supplies,Art,Art Product 81,108.89,87.24,21.650000000000006,Sep 2023
CA-2023-166188,2023-08-19,Same Day,Home Office,West,Office Supplies,Paper,Paper Product 43,47.22,34.42,12.799999999999997,Aug 2023
CA-2023-193823,2023-03-27,Standard Class,Corporate,East,Office Supplies,Envelopes,Envelopes Product 75,50.98,41.43,9.549999999999997,Mar 2023
CA-2023-179422,2024-04-18,Same Day,Consumer,Central,Technology,Accessories,Accessories Product 25,2013.14,1495.53,517.6100000000001,Apr 2024
CA-2023-109304,2023-05-06,First Class,Consumer,Central,Office Supplies,Paper,Paper Product 81,26.77,19.31,7.460000000000001,May 2023
CA-2023-107446,2024-06-20,Standard Class,Corporate,West,Office Supplies,Labels,Labels Product 16,76.35,55.09,21.25999999999999,Jun 2024
CA-2023-115704,2023-05-25,Same Day,Home Office,West,Technology,Accessories,Accessories Product 44,1248.2,878.28,369.9200000000001,May 2023
CA-2023-128743,2024-06-08,Second Class,Corporate,East,Office Supplies,Labels,Labels Product 99,23.03,17.45,5.580000000000002,Jun 2024
CA-2023-165908,2023-07-31,Second Class,Consumer,East,Office Supplies,Envelopes,Envelopes Product 63,9.55,6.85,2.700000000000001,Jul 2023
CA-2023-101695,2023-01-25,Same Day,Home Office,West,Office Supplies,Paper,Paper Product 66,71.21,59.25,11.959999999999994,Jan 2023
CA-2023-109230,2024-08-02,Second Class,Consumer,South,Office Supplies,Labels,Labels Product 73,88.86,67.13,21.730000000000004,Aug 2024
CA-2023-163294,2024-01-29,Standard Class,Corporate,Central,Technology,Copiers,Copiers Product 47,962.71,733.24,229.47000000000003,Jan 2024
CA-2023-117357,2023-03-08,Same Day,Home Office,West,Office Supplies,Paper,Paper Product 20,122.56,96.94,25.620000000000005,Mar 2023
CA-2023-186268,2023-08-21,First Class,Corporate,East,Office Supplies,Binders,Binders Product 67,88.9,68.09,20.810000000000002,Aug 2023
CA-2023-197091,2023-04-19,First Class,Consumer,East,Office Supplies,Labels,Labels Product 92,74.78,54.13,20.65,Apr 2023
CA-2023-130615,2023-05-26,First Class,Corporate,East,Furniture,Chairs,Chairs Product 33,160.32,141.86,18.45999999999998,May 2023
CA-2023-168049,2023-04-21,First Class,Corporate,West,Furniture,Chairs,Chairs Product 70,440.05,409.03,31.02000000000004,Apr 2023
CA-2023-134568,2023-08-16,First Class,Home Office,Central,Office Supplies,Fasteners,Fasteners Product 58,103.22,75.16,28.060000000000002,Aug 2023
CA-2023-169409,2023-04-21,Same Day,Consumer,Central,Technology,Phones,Phones Product 96,1118.81,760.33,358.4799999999999,Apr 2023
CA-2023-187122,2024-04-14,Standard Class,Home Office,East,Office Supplies,Labels,Labels Product 98,15.55,12.33,3.2200000000000006,Apr 2024
CA-2023-106533,2023-02-03,Same Day,Consumer,West,Office Supplies,Fasteners,Fasteners Product 98,67.37,53.31,14.060000000000002,Feb 2023
CA-2023-105192,2024-09-14,Same Day,Home Office,West,Furniture,Tables,Tables Product 59,602.76,521.91,80.85000000000002,Sep 2024
CA-2023-143306,2024-01-04,Same Day,Home Office,West,Office Supplies,Envelopes,Envelopes Product 91,43.11,31.21,11.899999999999999,Jan 2024
CA-2023-161521,2024-08-17,Same Day,Corporate,West,Office Supplies,Binders,Binders Product 68,128.23,96.38,31.849999999999994,Aug 2024
CA-2023-111672,2024-07-07,First Class,Home Office,West,Office Supplies,Labels,Labels Product 89,45.28,34.91,10.370000000000005,Jul 2024
CA-2023-140081,2024-02-29,Second Class,Consumer,East,Office Supplies,Binders,Binders Product 3,112.33,91.88,20.450000000000003,Feb 2024
CA-2023-157893,2024-09-04,Second Class,Home Office,West,Office Supplies,Paper,Paper Product 90,34.05,26.33,7.719999999999999,Sep 2024
CA-2023-170429,2024-06-01,Standard Class,Home Office,West,Technology,Accessories,Accessories Product 83,407.14,257.65,149.49,Jun 2024
CA-2023-182215,2024-11-22,Second Class,Corporate,Central,Office Supplies,Binders,Binders Product 27,195.97,141.96,54.00999999999999,Nov 2024
CA-2023-185038,2023-10-09,Standard Class,Home Office,East,Office Supplies,Paper,Paper Product 11,17.57,14.61,2.960000000000001,Oct 2023
CA-2023-147176,2023-11-16,Second Class,Consumer,South,Office Supplies,Binders,Binders Product 18,188.31,135.05,53.25999999999999,Nov 2023
CA-2023-119642,2024-03-18,First Class,Consumer,West,Office Supplies,Paper,Paper Product 55,56.87,47.03,9.839999999999996,Mar 2024
CA-2023-115167,2023-11-11,Same Day,Home Office,West,Furniture,Chairs,Chairs Product 24,660.71,563.3,97.41000000000008,Nov 2023
CA-2023-104302,2024-01-12,Second Class,Consumer,Central,Office Supplies,Fasteners,Fasteners Product 29,13.38,10.32,3.0600000000000005,Jan 2024
CA-2023-162537,2023-10-16,First Class,Corporate,East,Office Supplies,Art,Art Product 56,41.7,30.2,11.500000000000004,Oct 2023
CA-2023-118890,2024-03-12,Second Class,Consumer,Central,Furniture,Furnishings,Furnishings Product 77,868.57,743.73,124.84000000000003,Mar 2024
CA-2023-171667,2024-10-23,Second Class,Home Office,South,Office Supplies,Fasteners,Fasteners Product 58,15.2,12.57,2.629999999999999,Oct 2024
CA-2023-166249,2023-10-04,Second Class,Consumer,West,Technology,Accessories,Accessories Product 60,401.1,306.43,94.67000000000002,Oct 2023
CA-2023-178233,2024-12-10,Standard Class,Home Office,South,Office Supplies,Paper,Paper Product 41,123.33,93.86,29.47,Dec 2024
CA-2023-169687,2024-08-04,Standard Class,Consumer,South,Office Supplies,Paper,Paper Product 6,129.45,93.13,36.31999999999999,Aug 2024
CA-2023-144674,2024-05-17,Standard Class,Home Office,West,Furniture,Chairs,Chairs Product 29,605.59,532.08,73.50999999999999,May 2024
CA-2023-170051,2024-09-15,Standard Class,Consumer,Central,Technology,Phones,Phones Product 60,401.08,280.65,120.43,Sep 2024
CA-2023-182896,2024-05-30,Second Class,Consumer,South,Technology,Machines,Machines Product 15,1587.63,1099.46,488.1700000000001,May 2024
CA-2023-100636,2023-12-16,Same Day,Corporate,West,Office Supplies,Art,Art Product 98,71.79,59.17,12.620000000000005,Dec 2023
CA-2023-195707,2024-03-21,Standard Class,Home Office,East,Office Supplies,Paper,Paper Product 27,37.06,28.37,8.690000000000001,Mar 2024
CA-2023-123341,2023-12-16,First Class,Consumer,East,Office Supplies,Labels,Labels Product 99,139.49,112.69,26.80000000000001,Dec 2023
CA-2023-189859,2024-08-29,First Class,Home Office,South,Office Supplies,Fasteners,Fasteners Product 75,134.74,99.31,35.43000000000001,Aug 2024
CA-2023-112780,2024-10-25,First Class,Corporate,East,Technology,Copiers,Copiers Product 22,1772.44,1261.57,510.8700000000001,Oct 2024
CA-2023-178467,2023-05-17,Same Day,Consumer,East,Office Supplies,Art,Art Product 19,76.94,57.88,19.059999999999995,May 2023
CA-2023-130782,2023-08-31,Same Day,Consumer,Central,Technology,Phones,Phones Product 43,1668.13,1103.41,564.72,Aug 2023
CA-2023-195880,2024-06-26,Standard Class,Home Office,East,Technology,Phones,Phones Product 16,1513.65,1124.35,389.3000000000002,Jun 2024
CA-2023-174921,2023-02-09,Standard Class,Consumer,East,Office Supplies,Binders,Binders Product 88,79.49,65.16,14.329999999999998,Feb 2023
CA-2023-135794,2023-08-17,Standard Class,Corporate,East,Office Supplies,Envelopes,Envelopes Product 82,38.56,28.84,9.720000000000002,Aug 2023
CA-2023-153024,2024-07-01,Second Class,Home Office,East,Technology,Accessories,Accessories Product 7,1484.85,1062.41,422.4399999999998,Jul 2024
CA-2023-181371,2023-08-11,Standard Class,Home Office,Central,Office Supplies,Labels,Labels Product 81,29.52,22.4,7.120000000000001,Aug 2023
CA-2023-131568,2023-01-06,First Class,Home Office,West,Technology,Accessories,Accessories Product 69,1481.48,1065.49,415.99,Jan 2023
CA-2023-156888,2023-11-18,Standard Class,Home Office,West,Office Supplies,Art,Art Product 55,143.48,102.92,40.55999999999999,Nov 2023
CA-2023-142321,2024-04-12,First Class,Home Office,East,Office Supplies,Paper,Paper Product 44,108.16,83.39,24.769999999999996,Apr 2024
CA-2023-114260,2023-03-16,Same Day,Home Office,West,Furniture,Furnishings,Furnishings Product 79,227.44,197.18,30.25999999999999,Mar 2023
CA-2023-182966,2023-01-04,Second Class,Consumer,West,Furniture,Bookcases,Bookcases Product 58,108.06,91.33,16.730000000000004,Jan 2023
CA-2023-106610,2024-10-07,Standard Class,Consumer,East,Office Supplies,Envelopes,Envelopes Product 61,110.95,85.08,25.870000000000005,Oct 2024
CA-2023-150906,2023-04-28,Standard Class,Corporate,Central,Technology,Accessories,Accessories Product 87,275.02,205.2,69.82,Apr 2023
CA-2023-112500,2024-08-28,Second Class,Consumer,West,Office Supplies,Envelopes,Envelopes Product 38,81.75,66.83,14.920000000000002,Aug 2024
CA-2023-152672,2024-05-18,Same Day,Consumer,West,Office Supplies,Paper,Paper Product 46,17.52,13.93,3.59,May 2024
CA-2023-179915,2024-07-27,Same Day,Consumer,West,Office Supplies,Fasteners,Fasteners Product 12,76.16,63.04,13.119999999999997,Jul 2024
CA-2023-139236,2024-03-16,Second Class,Home Office,South,Office Supplies,Fasteners,Fasteners Product 89,89.75,71.33,18.42,Mar 2024
CA-2023-138985,2023-07-13,Standard Class,Home Office,East,Office Supplies,Paper,Paper Product 59,69.65,52.23,17.42000000000001,Jul 2023
CA-2023-195852,2024-12-15,Same Day,Consumer,Central,Office Supplies,Binders,Binders Product 97,134.85,110.88,23.97,Dec 2024
CA-2023-149047,2024-01-27,First Class,Corporate,Central,Technology,Copiers,Copiers Product 23,1448.15,938.99,509.1600000000001,Jan 2024
CA-2023-180992,2023-01-26,Standard Class,Consumer,East,Office Supplies,Binders,Binders Product 72,33.29,25.21,8.079999999999998,Jan 2023
CA-2023-195428,2024-03-10,Second Class,Corporate,East,Office Supplies,Envelopes,Envelopes Product 1,103.05,84.12,18.929999999999993,Mar 2024
CA-2023-188263,2023-06-22,Same Day,Consumer,West,Office Supplies,Fasteners,Fasteners Product 90,116.73,88.95,27.78,Jun 2023
CA-2023-137696,2023-10-27,Second Class,Consumer,East,Office Supplies,Fasteners,Fasteners Product 90,48.57,37.08,11.490000000000002,Oct 2023
CA-2023-150044,2024-10-06,First Class,Corporate,West,Office Supplies,Art,Art Product 24,133.24,96.12,37.120000000000005,Oct 2024
CA-2023-138546,2023-11-22,Standard Class,Home Office,East,Technology,Accessories,Accessories Product 33,920.94,694.84,226.10000000000002,Nov 2023
CA-2023-191207,2024-02-14,Second Class,Consumer,West,Technology,Copiers,Copiers Product 89,205.55,151.28,54.27000000000001,Feb 2024
CA-2023-188553,2023-04-28,Standard Class,Corporate,West,Technology,Machines,Machines Product 89,1480.65,927.28,553.3700000000001,Apr 2023
CA-2023-187889,2024-12-24,Second Class,Consumer,West,Office Supplies,Fasteners,Fasteners Product 97,114.21,93.53,20.679999999999993,Dec 2024
CA-2023-171127,2023-08-13,Second Class,Home Office,West,Office Supplies,Envelopes,Envelopes Product 71,75.21,55.22,19.989999999999995,Aug 2023
CA-2023-148671,2024-06-15,Standard Class,Corporate,Central,Office Supplies,Labels,Labels Product 98,124.47,89.94,34.53,Jun 2024
CA-2023-120047,2023-04-23,Same Day,Corporate,East,Office Supplies,Envelopes,Envelopes Product 92,86.01,64.12,21.89,Apr 2023
CA-2023-138165,2023-05-20,Standard Class,Consumer,East,Office Supplies,Art,Art Product 17,96.1,72.02,24.08,May 2023
CA-2023-150298,2024-07-12,Standard Class,Consumer,West,Office Supplies,Labels,Labels Product 41,60.12,44.66,15.46,Jul 2024
CA-2023-141792,2023-01-01,First Class,Corporate,East,Technology,Machines,Machines Product 3,2063.45,1290.24,773.2099999999998,Jan 2023
CA-2023-168945,2023-03-31,Second Class,Consumer,West,Office Supplies,Binders,Binders Product 18,42.28,31.7,10.580000000000002,Mar 2023
CA-2023-193608,2024-10-15,First Class,Corporate,West,Technology,Machines,Machines Product 63,540.04,363.07,176.96999999999997,Oct 2024
CA-2023-156115,2023-11-16,Standard Class,Consumer,South,Technology,Copiers,Copiers Product 91,1351.73,984.09,367.64,Nov 2023
CA-2023-129048,2024-07-03,Second Class,Corporate,West,Office Supplies,Labels,Labels Product 9,18.53,13.77,4.760000000000002,Jul 2024
CA-2023-150192,2023-05-19,Same Day,Corporate,South,Office Supplies,Binders,Binders Product 69,20.66,15.7,4.960000000000001,May 2023
CA-2023-183509,2024-05-25,Second Class,Consumer,South,Office Supplies,Fasteners,Fasteners Product 41,18.3,14.93,3.370000000000001,May 2024
CA-2023-161142,2023-09-16,Second Class,Consumer,West,Office Supplies,Labels,Labels Product 2,27.62,20.65,6.970000000000002,Sep 2023
CA-2023-101868,2024-11-03,Same Day,Home Office,Central,Office Supplies,Binders,Binders Product 12,34.63,28.51,6.120000000000001,Nov 2024
CA-2023-198557,2024-11-20,First Class,Home Office,West,Office Supplies,Labels,Labels Product 69,135.79,110.28,25.50999999999999,Nov 2024
CA-2023-144239,2023-01-10,Standard Class,Corporate,Central,Office Supplies,Fasteners,Fasteners Product 37,48.92,38.96,9.96,Jan 2023
CA-2023-103271,2023-09-18,First Class,Corporate,West,Office Supplies,Labels,Labels Product 26,27.3,21.59,5.710000000000001,Sep 2023
CA-2023-105607,2024-10-11,First Class,Home Office,West,Technology,Phones,Phones Product 35,1917.75,1450.57,467.18000000000006,Oct 2024
CA-2023-107498,2023-06-21,First Class,Consumer,West,Office Supplies,Art,Art Product 40,18.81,13.9,4.909999999999998,Jun 2023
CA-2023-186158,2023-01-13,Standard Class,Consumer,West,Technology,Accessories,Accessories Product 90,1521.93,1133.69,388.24,Jan 2023
CA-2023-130285,2023-06-17,First Class,Home Office,West,Technology,Phones,Phones Product 68,780.57,488.16,292.41,Jun 2023
CA-2023-164094,2024-10-03,First Class,Consumer,East,Office Supplies,Art,Art Product 78,77.96,57.65,20.309999999999995,Oct 2024
CA-2023-177078,2024-08-18,First Class,Corporate,South,Office Supplies,Fasteners,Fasteners Product 61,57.68,47.49,10.189999999999998,Aug 2024
